,STT,Chunk,Context,Position
10,5,"Bao bì, thùng chứa và việc đóng gói hàng hóa nguy hiểm trong lãnh thổ Việt Nam phải tuân thủ theo quy chuẩn kỹ thuật quốc gia (QCVN) hoặc tiêu chuẩn quốc gia (TCVN) hoặc quy định của pháp luật chuyên ngành tương ứng với loại hàng hóa. Bao bì, thùng chứa và việc đóng gói đối với hàng hóa nguy hiểm nhập khẩu thực hiện theo khuyến cáo và yêu cầu của nhà sản xuất.","Trong Nghị định 161/2024/NĐ-CP, Điều 6 quy định về yêu cầu bao bì, thùng chứa và đóng gói hàng hóa nguy hiểm, thuộc Chương II về phân loại, danh mục và an toàn hàng hóa nguy hiểm. Điều này là cần thiết để đảm bảo an toàn trong quá trình vận chuyển hàng hóa nguy hiểm, gồm các tiêu chuẩn kỹ thuật mà bao bì và thùng chứa phải đáp ứng nhằm ngăn ngừa sự cố và bảo vệ môi trường cũng như sức khỏe con người."," Điểm: None, Khoản: 1, Điều: Điều 6. Bao bì, thùng chứa, đóng gói hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
11,5,"Trường hợp chưa có tiêu chuẩn quốc gia, quy chuẩn kỹ thuật quốc gia hoặc quy định của pháp luật chuyên ngành hoặc tiêu chuẩn, quy chuẩn kỹ thuật của quốc tế do Bộ quản lý danh mục hàng hóa nguy hiểm công bố thì phải đáp ứng các yêu cầu tối thiểu sau: a) Chất lượng bao bì, thùng chứa chịu được va chạm và chấn động trong quá trình vận chuyển, chuyển tiếp hàng hóa giữa các phương tiện và xếp dỡ vào kho; b) Bao bì, thùng chứa phải bảo đảm không làm rò rỉ chất nguy hiểm trong quá trình vận chuyển hoặc khi vận chuyển với các tác động như rung lắc, thay đổi nhiệt độ, độ ẩm và áp suất; c) Phía bên ngoài bao bì, thùng chứa phải bảo đảm sạch và không dính một loại hóa chất nguy hiểm nào; d) Các phần của bao bì, thùng chứa có tiếp xúc với chất nguy hiểm phải bảo đảm yêu cầu không bị ảnh hưởng hay bị suy giảm chất lượng do tác động của chất nguy hiểm đóng bên trong; không làm ảnh hưởng đến thành phần, tính năng và tác dụng của hàng hóa nguy hiểm; đ) Bao bì, thùng chứa hàng hóa nguy hiểm ở dạng lỏng phải bảo đảm không bị rò rỉ hay biến dạng vì sự tăng thể tích của các chất lỏng khi thay đổi nhiệt độ; có sức chịu đựng thích hợp với áp suất từ phía bên trong sinh ra trong quá trình vận chuyển; được thử độ rò rỉ trước khi xuất xưởng; e) Bao bì, thùng chứa bên trong thuộc dạng dễ bị vỡ hoặc đâm thủng như thủy tinh, sành sứ hoặc một số loại nhựa phải được chèn cố định với lớp bao bì, thùng chứa bên ngoài bằng các loại vật liệu chèn, đệm giảm chấn động thích hợp; g) Bao bì, thùng chứa các chất dễ bay hơi phải bảo đảm giữ chất không bị bay hơi trong quá trình vận chuyển theo yêu cầu của nhà sản xuất; h) Bao bì, thùng chứa hàng hóa nguy hiểm ở dạng hạt hay bột phải bảo đảm không bị rơi vãi trong quá trình xếp dỡ, vận chuyển.","Điều 6 trong Nghị định 161/2024/NĐ-CP quy định về yêu cầu bảo đảm an toàn cho bao bì, thùng chứa và đóng gói hàng hóa nguy hiểm, thuộc Chương II về phân loại, danh mục, đóng gói, dán nhãn và tập huấn an toàn hàng hóa nguy hiểm. Nội dung Điều này nêu rõ các tiêu chí tối thiểu cần thiết để đảm bảo an toàn trong vận chuyển hàng hóa nguy hiểm khi chưa có tiêu chuẩn cụ thể."," Điểm: a,b,c,d,đ,e,g,h, Khoản: 2, Điều: Điều 6. Bao bì, thùng chứa, đóng gói hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
12,6,"1. Việc ghi nhãn hàng hóa nguy hiểm được thực hiện theo quy định của Luật Hóa chất và quy định của pháp luật về nhãn hàng hóa.

2. Phía ngoài mỗi bao bì, thùng chứa hàng hóa nguy hiểm có dán biểu trưng nguy hiểm, báo hiệu nguy hiểm ở vị trí dễ quan sát. Kích thước, ký hiệu, màu sắc biểu trưng nguy hiểm theo mẫu quy định tại Phụ lục III kèm theo Nghị định này.

3. Báo hiệu nguy hiểm hình chữ nhật, kích thước và màu sắc theo mẫu quy định tại Phụ lục III kèm theo Nghị định này. Vị trí dán báo hiệu nguy hiểm ở bên dưới biểu trưng nguy hiểm.","Bối cảnh: Nội dung của Điều 7 quy định về nhãn hàng, biểu trưng nguy hiểm và báo hiệu nguy hiểm nằm trong Chương II của Nghị định 161/2024/NĐ-CP, tập trung vào việc phân loại, đóng gói, dán nhãn và tập huấn an toàn cho hàng hóa nguy hiểm. Điều này nhấn mạnh tầm quan trọng của việc ghi nhãn và báo hiệu chính xác để đảm bảo an toàn trong quá trình vận chuyển hàng hóa nguy hiểm, phù hợp với các quy định của Luật Hóa chất và các hướng dẫn liên quan."," Điều: Điều 7. Nhãn hàng, biểu trưng nguy hiểm và báo hiệu nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
13,7,"Tổ chức tập huấn an toàn hàng hóa nguy hiểm a) Người thuê vận tải hoặc người vận tải có trách nhiệm tổ chức tập huấn an toàn hàng hóa nguy hiểm hoặc cử các đối tượng được quy định tại khoản 2 Điều này tham gia khóa tập huấn an toàn hàng hóa nguy hiểm, định kỳ 02 năm một lần; b) Hoạt động tập huấn an toàn hàng hóa nguy hiểm được tổ chức riêng hoặc kết hợp với hoạt động tập huấn an toàn khác; c) Người đã được tập huấn an toàn hàng hóa nguy hiểm phải được tập huấn lại trong các trường hợp sau đây: khi có sự thay đổi chủng loại hàng hóa nguy hiểm trong quá trình vận chuyển; khi người đã được tập huấn thay đổi vị trí làm việc; sau 02 lần kiểm tra người đã được tập huấn không đạt yêu cầu.","Bối cảnh: Điều 8 quy định các quy tắc về tập huấn an toàn hàng hóa nguy hiểm, bao gồm trách nhiệm tổ chức, đối tượng tham gia, nội dung tập huấn, và yêu cầu về trình độ giảng viên. Đây là một phần quan trọng trong Chương II của Nghị định 161/2024/NĐ-CP, nhằm đảm bảo an toàn và hiệu quả trong việc vận chuyển hàng hóa nguy hiểm, nằm trong khuôn khổ quy định chung của Nghị định về danh mục và các biện pháp liên quan tới hàng hóa nguy hiểm. Vị trí: Điểm: a,b,c, Khoản: 1, Điều: Điều 8."," Điểm: a,b,c, Khoản: 1, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
14,7,Đối tượng phải được tập huấn an toàn hàng hóa nguy hiểm gồm: người lái xe hoặc người áp tải.,"Bối cảnh: Điều 8 trong Nghị định 161/2024/NĐ-CP quy định quy trình tập huấn an toàn cho người lái xe và người áp tải trong vận chuyển hàng hóa nguy hiểm, nhằm đảm bảo an toàn trong việc xử lý và vận chuyển các loại hàng hóa này. Nội dung chi tiết về trách nhiệm tổ chức, đối tượng tham gia, nội dung và thời gian tập huấn, cũng như hồ sơ và chứng nhận hoàn thành tập huấn được quy định để nâng cao hiệu quả công tác an toàn. Vị trí: Điểm: None, Khoản: 2, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm."," Điểm: None, Khoản: 2, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
15,7,"Nội dung tập huấn an toàn hàng hóa nguy hiểm a) Tài liệu tập huấn do người thuê vận tải hoặc người vận tải thực hiện, nội dung tài liệu được biên soạn theo loại và nhóm loại quy định tại Điều 4 của Nghị định này; b) Nội dung tài liệu tập huấn gồm: tên hàng hóa nguy hiểm, tính chất, chủng loại, mức độ nguy hiểm của hàng hóa, phân loại và ghi nhãn; các nguy cơ gây mất an toàn trong quá trình bảo quản, xếp dỡ, vận chuyển hàng hóa nguy hiểm; quy trình bảo quản, xếp dỡ, vận chuyển phù hợp với vị trí làm việc; quy định về an toàn hàng hóa nguy hiểm; các quy trình ứng phó sự cố: sử dụng các phương tiện cứu hộ xử lý sự cố cháy, nổ, rò rỉ, phát tán chất nguy hiểm, sơ cứu người bị nạn trong sự cố, sử dụng, bảo quản, kiểm tra trang thiết bị an toàn, phương tiện, trang thiết bị bảo vệ cá nhân để ứng phó sự cố, quy trình, sơ đồ liên lạc thông báo sự cố, phối hợp với cơ quan có thẩm quyền để huy động nguồn lực để ứng phó, khắc phục sự cố, ngăn chặn, hạn chế nguồn gây ô nhiễm lan rộng ra môi trường, thu gom chất nguy hiểm bị tràn đổ, khắc phục môi trường sau sự cố.","Nội dung tại điểm a,b, Khoản 3, Điều 8 quy định chi tiết về nội dung tập huấn an toàn hàng hóa nguy hiểm trong khuôn khổ Nghị định 161/2024/NĐ-CP. Điều này nhằm đảm bảo rằng người lái xe và người áp tải có kiến thức đầy đủ về các nguy cơ và quy trình an toàn liên quan đến vận chuyển hàng hóa nguy hiểm, từ việc phân loại đến ứng phó trong tình huống khẩn cấp. Nội dung này nằm trong Chương II, đề cập đến trách nhiệm và yêu cầu tập huấn trong việc quản lý an toàn vận chuyển hàng hóa nguy hiểm, đảm bảo tuân thủ quy định pháp luật và bảo vệ môi trường."," Điểm: a,b, Khoản: 3, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
16,7,"Người tập huấn an toàn hàng hóa nguy hiểm phải có trình độ đại học trở lên và có ít nhất 05 năm kinh nghiệm làm việc tại đơn vị quản lý hóa chất, an toàn hóa chất, nghiên cứu, đào tạo, sản xuất, vận chuyển hóa chất hoặc hàng hóa nguy hiểm.","Vị trí của đoạn nội dung này nằm ở Khoản 4 của Điều 8 trong Chương II của Nghị định 161/2024/NĐ-CP, quy định về tập huấn an toàn hàng hóa nguy hiểm. Điều này là một phần quan trọng trong việc đảm bảo an toàn trong vận chuyển hàng hóa nguy hiểm, nhấn mạnh yêu cầu về trình độ và kinh nghiệm của người giảng viên tập huấn, từ đó tuyển chọn đúng người cho nhiệm vụ này để tối ưu hóa hiệu quả và an toàn trong quá trình thực hiện các quy định liên quan đến hàng hóa nguy hiểm."," Điểm: None, Khoản: 4, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
17,7,"Thời gian tập huấn an toàn hàng hóa nguy hiểm: tối thiểu 16 giờ cho mỗi loại và nhóm hàng hóa nguy hiểm, bao gồm cả thời gian kiểm tra.","Điều 8 của Nghị định 161/2024/NĐ-CP quy định về tập huấn an toàn hàng hóa nguy hiểm, bao gồm thời gian, đối tượng và nội dung của tập huấn nhằm đảm bảo nhân sự liên quan đến vận chuyển hàng hóa nguy hiểm được trang bị đủ kiến thức và kỹ năng cần thiết để thực hiện công việc một cách an toàn. Vị trí: Điểm: None, Khoản: 5, Điều: Điều 8."," Điểm: None, Khoản: 5, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
18,7,"Đánh giá kết quả và lưu giữ hồ sơ tập huấn an toàn hàng hóa nguy hiểm a) Đơn vị thực hiện tập huấn an toàn hàng hóa nguy hiểm chịu trách nhiệm kiểm tra để đánh giá kết quả tập huấn an toàn hàng hóa nguy hiểm; b) Kiểm tra nội dung tập huấn: nội dung kiểm tra phải phù hợp với nội dung tập huấn. Thời gian kiểm tra tối đa là 02 giờ. Bài kiểm tra đạt yêu cầu phải đạt điểm trung bình trở lên; c) Trong thời gian 07 ngày làm việc kể từ khi kết thúc tập huấn và kiểm tra kết quả tập huấn an toàn hàng hóa nguy hiểm, tổ chức, cá nhân tổ chức tập huấn, kiểm tra ban hành quyết định công nhận kết quả kiểm tra và cấp giấy chứng nhận hoàn thành chương trình tập huấn an toàn hàng hóa nguy hiểm. Giấy chứng nhận hoàn thành chương trình tập huấn an toàn hàng hóa nguy hiểm theo mẫu quy định tại Phụ lục VI kèm theo Nghị định này.","Bối cảnh: Điều 8 của Nghị định 161/2024/NĐ-CP quy định chi tiết về tập huấn an toàn đối với hàng hóa nguy hiểm, bao gồm trách nhiệm tổ chức, nội dung, thời gian và yêu cầu về đánh giá kết quả cũng như hồ sơ lưu giữ tập huấn. Nội dung tại các điểm a, b, c của Khoản 6 trong Điều 8 cụ thể hóa quy trình đánh giá và cấp giấy chứng nhận hoàn thành chương trình tập huấn, đảm bảo người tham gia được khảo sát kiến thức một cách hiệu quả và có hồ sơ chứng thực."," Điểm: a,b,c, Khoản: 6, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
19,7,"Hồ sơ tập huấn an toàn hàng hóa nguy hiểm gồm: nội dung tài liệu tập huấn; thời gian tập huấn; danh sách người được tập huấn với các thông tin: họ tên, ngày tháng năm sinh, chức danh, vị trí làm việc, chữ ký xác nhận tham gia tập huấn; thông tin về người tập huấn bao gồm: họ tên, ngày tháng năm sinh, trình độ học vấn, chuyên ngành được đào tạo, kinh nghiệm công tác, kèm theo các tài liệu chứng minh; nội dung và kết quả kiểm tra tập huấn an toàn hàng hóa nguy hiểm; quyết định công nhận kết quả kiểm tra tập huấn an toàn hàng hóa nguy hiểm của đơn vị thực hiện việc tập huấn.","Bối cảnh: Điều 8 trong Chương II của Nghị định 161/2024/NĐ-CP quy định về tập huấn an toàn hàng hóa nguy hiểm, nêu rõ trách nhiệm của các tổ chức và cá nhân trong việc tổ chức, thực hiện và quản lý chương trình đào tạo cho người lái xe và người áp tải. Nội dung của Điều này nhằm đảm bảo an toàn trong vận chuyển hàng hóa nguy hiểm qua việc định rõ hồ sơ và quy trình kiểm tra kết quả tập huấn."," Điểm: None, Khoản: 7, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
20,7,Đơn vị thực hiện việc tập huấn có trách nhiệm lưu giữ đầy đủ hồ sơ quy định tại khoản 7 Điều này trong thời gian 03 năm và xuất trình khi cơ quan quản lý nhà nước yêu cầu.,"Điều 8 của Nghị định 161/2024/NĐ-CP quy định chi tiết về trách nhiệm và quy trình tập huấn an toàn hàng hóa nguy hiểm, góp phần đảm bảo an toàn trong vận chuyển hàng hóa nguy hiểm qua đường bộ. Nội dung của Điều nhấn mạnh tầm quan trọng của việc đào tạo cũng như yêu cầu về lưu giữ hồ sơ liên quan đến việc tập huấn. Vị trí: Điểm: None, Khoản: 8, Điều: Điều 8."," Điểm: None, Khoản: 8, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
21,7,Đơn vị thực hiện việc tập huấn an toàn hàng hóa nguy hiểm bao gồm: người thuê vận tải hoặc người vận tải.,"Bối cảnh: Điều 8 của Nghị định 161/2024/NĐ-CP quy định về tập huấn an toàn hàng hóa nguy hiểm, là một phần quan trọng trong Chương II liên quan đến việc quản lý an toàn cho việc vận chuyển hàng hóa nguy hiểm. Điều này nhấn mạnh trách nhiệm của người thuê vận tải và người vận tải trong việc đảm bảo rằng nhân viên của họ được đào tạo phù hợp, nhằm giảm thiểu rủi ro và đảm bảo an toàn trong quá trình vận chuyển."," Điểm: None, Khoản: 9, Điều: Điều 8. Tập huấn an toàn hàng hóa nguy hiểm,  Chương: Chương II PHÂN LOẠI, DANH MỤC, ĐÓNG GÓI, DÁN NHÃN VÀ TẬP HUẤN AN TOÀN HÀNG HÓA NGUY HIỂM, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
22,8,"1. Phương tiện vận chuyển phải đủ điều kiện tham gia giao thông theo quy định của pháp luật. Thiết bị chuyên dùng của phương tiện vận chuyển hàng hóa nguy hiểm phải bảo đảm tiêu chuẩn quốc gia hoặc quy chuẩn kỹ thuật quốc gia hoặc theo quy định của bộ quản lý chuyên ngành.

2. Phương tiện vận chuyển hàng hóa nguy hiểm phải thực hiện theo quy định tại khoản 3 Điều 51 Luật Trật tự, an toàn giao thông đường bộ. Nếu trên một phương tiện có nhiều loại hàng hóa nguy hiểm khác nhau thì phương tiện phải dán đủ biểu trưng của các loại hàng hóa đó. Vị trí dán biểu trưng ở hai bên, phía trước và phía sau của phương tiện bảo đảm dễ quan sát, nhận biết.

3. Phương tiện vận chuyển hàng hóa nguy hiểm, sau khi dỡ hết hàng hóa nguy hiểm nếu không tiếp tục vận tải loại hàng hóa đó thì người vận tải, lái xe phải có trách nhiệm làm sạch và bóc hoặc xóa biểu trưng nguy hiểm trên phương tiện đó.

","Bối cảnh: Điều 9 thuộc Chương III của Nghị định 161/2024/NĐ-CP, quy định về vận chuyển hàng hóa nguy hiểm bằng phương tiện giao thông cơ giới đường bộ, hướng dẫn cụ thể các điều kiện cần thiết đối với phương tiện vận chuyển để đảm bảo an toàn cho con người và môi trường trong quá trình vận chuyển hàng hóa nguy hiểm."," Điều: Điều 9. Điều kiện đối với phương tiện vận chuyển hàng hóa nguy hiểm,  Chương: Chương III VẬN CHUYỂN HÀNG HÓA NGUY HIỂM BẰNG PHƯƠNG TIỆN GIAO THÔNG CƠ GIỚI ĐƯỜNG BỘ, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
23,9,"1. Tổ chức, cá nhân xếp, dỡ hàng hóa nguy hiểm trên phương tiện vận chuyển và lưu kho, bãi phải tuân thủ đúng chỉ dẫn về bảo quản, xếp, dỡ, vận chuyển của từng loại hàng hóa nguy hiểm hoặc trong thông báo của người thuê vận tải.

2. Việc xếp, dỡ hàng hóa nguy hiểm phải do người thuê vận tải hoặc người áp tải trực tiếp hướng dẫn và giám sát. Không xếp chung các loại hàng hóa có thể tác động lẫn nhau làm tăng mức độ nguy hiểm trong cùng một phương tiện. Đối với loại, nhóm hàng hóa nguy hiểm quy định phải xếp, dỡ, lưu giữ ở nơi riêng biệt thì việc xếp, dỡ phải thực hiện tại khu vực kho, bến bãi riêng biệt.

3. Trường hợp vận chuyển hàng hóa nguy hiểm không quy định phải có người áp tải thì người vận tải thực hiện xếp, dỡ hàng hóa theo chỉ dẫn của người thuê vận tải.

4. Sau khi đưa hết hàng hóa nguy hiểm ra khỏi kho, bãi thì nơi lưu giữ hàng hóa nguy hiểm phải được làm sạch để không ảnh hưởng tới hàng hóa khác.","Bối cảnh: Điều 10 quy định về việc xếp, dỡ hàng hóa nguy hiểm trên phương tiện và lưu kho bãi trong Chương III của Nghị định 161/2024/NĐ-CP. Chương này thiết lập các điều kiện và quy trình an toàn cho việc vận chuyển hàng hóa nguy hiểm bằng phương tiện giao thông đường bộ, nhằm đảm bảo an toàn cho người và môi trường trong bối cảnh vận chuyển hàng hóa có nguy cơ cao."," Điều: Điều 10. Xếp, dỡ hàng hóa nguy hiểm trên phương tiện và lưu kho bãi,  Chương: Chương III VẬN CHUYỂN HÀNG HÓA NGUY HIỂM BẰNG PHƯƠNG TIỆN GIAO THÔNG CƠ GIỚI ĐƯỜNG BỘ, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
24,10,"1. Không được vận chuyển các loại thuốc nổ, khí đốt, xăng, dầu và các chất dễ cháy, nổ, chất rắn khử nhạy khác đi qua các công trình hầm có chiều dài từ 100 m trở lên.

2. Trên cùng một chuyến phà không vận chuyển đồng thời người tham gia giao thông hoặc hành khách (trừ người lái xe vận chuyển hàng hóa nguy hiểm, người áp tải, người phục vụ trên phà) cùng với phương tiện (đã được cấp phép vận chuyển hàng hóa nguy hiểm) đang thực hiện vận chuyển các loại thuốc nổ, khí ga, xăng, dầu và các chất dễ cháy, nổ khác.","Nội dung của Điều 11 nằm trong Chương III của Nghị định 161/2024/NĐ-CP, quy định về việc vận chuyển hàng hóa nguy hiểm bằng phương tiện giao thông cơ giới đường bộ. Điều này cụ thể hóa các quy định liên quan đến việc cấm vận chuyển những chất dễ cháy, nổ qua các công trình hầm và trên các chuyến phà nhằm đảm bảo an toàn cho con người và môi trường trong quá trình vận chuyển hàng hóa nguy hiểm."," Điều: Điều 11. Vận chuyển hàng hóa nguy hiểm là các chất dễ cháy, nổ qua công trình hầm, phà,  Chương: Chương III VẬN CHUYỂN HÀNG HÓA NGUY HIỂM BẰNG PHƯƠNG TIỆN GIAO THÔNG CƠ GIỚI ĐƯỜNG BỘ, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
25,11,"Thủ tướng Chính phủ quyết định việc áp dụng những quy chế, biện pháp đối với việc vận chuyển hàng hóa nguy hiểm trong các trường hợp sau:

1. Hàng hóa phục vụ cho yêu cầu cấp bách phòng, chống dịch bệnh, thiên tai, địch họa.

2. Hàng hóa quá cảnh của các nước, tổ chức quốc tế không ký kết điều ước quốc tế liên quan tới Việt Nam.","Bối cảnh: Điều 12 trong Chương III của Nghị định 161/2024/NĐ-CP quy định về vận chuyển hàng hóa nguy hiểm bằng phương tiện giao thông cơ giới đường bộ, tập trung vào các biện pháp đặc thù cho việc vận chuyển hàng hóa nguy hiểm trong các trường hợp cấp bách như phòng chống dịch bệnh và thiên tai, cũng như hàng hóa quá cảnh không thuộc các điều ước quốc tế liên quan đến Việt Nam."," Điều: Điều 12. Vận chuyển hàng hóa nguy hiểm trong các trường hợp đặc biệt,  Chương: Chương III VẬN CHUYỂN HÀNG HÓA NGUY HIỂM BẰNG PHƯƠNG TIỆN GIAO THÔNG CƠ GIỚI ĐƯỜNG BỘ, Luật: Nghị định 161/2024/NĐ-CP quy định Danh mục hàng hóa nguy hiểm, vận chuyển hàng hóa nguy hiểm và trình tự, thủ tục cấp giấy phép, cấp giấy chứng nhận hoàn thành chương trình tập huấn cho người lái xe hoặc người áp tải vận chuyển hàng hóa nguy hiểm trên đường bộ"
